CustomerID,Recency_Days,Frequency_Orders,Monetary_Avg_Order_Value,Tenure_Days,Customer_Age,Acquisition_Channel,Country,Membership_Tier,Returns_Rate,Churn_Status,Future_1Year_CLV
CUST-14160,33,4,88.02,555,51,Direct,Germany,Standard,0.006,0,688.43
CUST-14161,5,8,8.01,95,33,Google Ads,United Kingdom,Bronze,0.225,0,142.99
CUST-14162,36,13,98.47,244,69,Email Referral,Australia,Standard,0.023,0,2268.12
CUST-14163,22,10,144.82,38,62,Organic Search,Australia,Gold,0.114,0,5521.49
CUST-14164,43,12,112.61,254,57,Paid Social,United Kingdom,Bronze,0.264,0,2802.58
CUST-14165,23,7,125.7,478,68,Google Ads,France,Standard,0.203,0,1604.8
CUST-14166,13,3,303.62,106,39,Email Referral,United States,Bronze,0.053,0,2032.97
CUST-14167,5,8,184.42,87,49,Organic Search,United Kingdom,Standard,0.197,0,2614.0
CUST-14168,18,25,69.56,210,19,Paid Social,France,Standard,0.158,0,3066.11
CUST-14169,5,22,312.07,91,34,Organic Search,United Kingdom,Standard,0.176,0,12379.13
CUST-14170,9,20,108.65,116,40,Paid Social,United Kingdom,Bronze,0.494,0,4659.84
CUST-14171,197,20,147.05,269,61,Direct,Indonesia,Standard,0.068,1,1435.85
CUST-14172,27,29,159.98,118,63,Organic Search,France,Bronze,0.067,0,9994.64
CUST-14173,35,10,320.04,254,29,Email Referral,United States,Silver,0.16,0,8631.36
CUST-14174,94,5,23.51,569,30,Organic Search,Germany,Standard,0.023,0,237.66
CUST-14175,244,20,167.15,416,27,Direct,United Kingdom,Silver,0.139,1,2165.61
CUST-14176,40,16,154.95,56,21,Organic Search,United Kingdom,Standard,0.116,0,4465.54
CUST-14177,76,8,199.72,146,24,Email Referral,Indonesia,Standard,0.271,0,2931.94
CUST-14178,18,4,88.41,580,19,Organic Search,United Kingdom,Bronze,0.228,0,759.81
CUST-14179,17,12,146.35,466,32,Google Ads,United Kingdom,Platinum,0.031,0,10058.32
CUST-14180,24,2,129.81,61,53,Organic Search,United Kingdom,Standard,0.1,1,95.12
CUST-14181,51,12,112.05,496,26,Paid Social,United Kingdom,Bronze,0.183,0,2808.59
CUST-14182,52,8,122.78,668,41,Organic Search,United Kingdom,Bronze,0.07,0,2107.09
CUST-14183,18,17,59.29,103,23,Google Ads,United States,Bronze,0.12,0,2232.63
CUST-14184,7,5,189.73,239,66,Paid Social,United Kingdom,Standard,0.103,0,1676.35
CUST-14185,46,13,48.67,208,24,Organic Search,United States,Bronze,0.105,0,1401.61
CUST-14186,7,2,45.24,95,33,Email Referral,United Kingdom,Standard,0.153,0,88.75
CUST-14187,39,4,47.31,83,34,Google Ads,Germany,Standard,0.027,0,434.6
CUST-14188,54,20,263.97,151,47,Paid Social,Germany,Bronze,0.082,0,11460.07
CUST-14189,55,16,118.95,543,25,Paid Social,France,Silver,0.153,0,5114.03
CUST-14190,64,6,169.68,379,20,Email Referral,France,Gold,0.396,1,895.93
CUST-14191,93,21,239.91,180,42,Email Referral,France,Standard,0.138,0,9043.19
CUST-14192,32,6,82.79,189,46,Email Referral,United States,Standard,0.095,0,908.23
CUST-14193,59,26,165.6,167,38,Organic Search,United Kingdom,Standard,0.094,0,7804.38
CUST-14194,44,14,199.02,172,69,Direct,Germany,Standard,0.106,0,4909.79
CUST-14195,10,11,142.11,282,23,Organic Search,Germany,Bronze,0.247,0,3436.81
CUST-14196,2,30,102.22,157,40,Paid Social,United Kingdom,Bronze,0.06,0,6636.7
CUST-14197,16,5,165.58,66,67,Organic Search,Germany,Standard,0.186,0,1432.05
CUST-14198,27,2,83.48,98,28,Direct,Germany,Silver,0.072,0,323.34
CUST-14199,44,10,166.44,209,23,Google Ads,Germany,Standard,0.034,0,3002.79
CUST-14200,86,19,37.32,313,44,Google Ads,United Kingdom,Bronze,0.045,0,1542.61
CUST-14201,10,2,158.27,152,44,Organic Search,Germany,Silver,0.286,0,823.84
CUST-14202,7,4,158.42,196,30,Email Referral,United States,Standard,0.116,0,1186.23
CUST-14203,149,5,137.51,444,26,Organic Search,Germany,Standard,0.056,1,411.09
CUST-14204,6,20,85.14,162,25,Direct,Germany,Bronze,0.096,0,3658.07
CUST-14205,30,7,49.6,725,62,Paid Social,Australia,Silver,0.132,0,900.11
CUST-14206,40,16,28.51,103,44,Email Referral,Indonesia,Standard,0.12,0,906.93
CUST-14207,36,6,243.25,504,49,Paid Social,Indonesia,Standard,0.015,0,2616.07
CUST-14208,5,12,69.76,71,46,Paid Social,United Kingdom,Platinum,0.31,0,4854.78
CUST-14209,3,5,81.96,154,63,Email Referral,France,Silver,0.021,0,1076.1
CUST-14210,6,31,53.27,130,50,Email Referral,United Kingdom,Silver,0.074,0,4515.71
CUST-14211,40,8,210.05,138,22,Email Referral,Germany,Bronze,0.287,0,3567.44
CUST-14212,36,8,97.28,643,55,Paid Social,France,Bronze,0.075,0,1688.25
CUST-14213,12,13,143.6,84,26,Email Referral,Germany,Platinum,0.164,0,10767.57
CUST-14214,46,6,55.26,263,69,Google Ads,Germany,Bronze,0.468,0,707.04
CUST-14215,78,8,147.83,386,30,Organic Search,United States,Standard,0.057,0,2096.93
CUST-14216,2,13,80.23,56,50,Organic Search,France,Platinum,0.292,0,6097.27
CUST-14217,32,18,189.49,698,47,Email Referral,United States,Bronze,0.289,0,7407.81
CUST-14218,53,14,212.42,210,42,Paid Social,Indonesia,Standard,0.125,0,5309.73
CUST-14219,14,9,77.83,471,23,Organic Search,France,Bronze,0.156,0,1418.82
CUST-14220,17,12,166.44,228,56,Organic Search,United Kingdom,Standard,0.121,0,3669.03
CUST-14221,43,4,264.88,246,27,Email Referral,United Kingdom,Bronze,0.007,0,2242.26
CUST-14222,103,14,84.62,194,53,Paid Social,United Kingdom,Silver,0.132,0,3201.73
CUST-14223,75,10,433.81,355,67,Paid Social,United Kingdom,Bronze,0.081,0,9374.89
CUST-14224,40,6,78.4,60,65,Direct,France,Standard,0.078,0,861.02
CUST-14225,59,17,150.69,220,36,Google Ads,United Kingdom,Gold,0.247,0,9598.92
CUST-14226,21,21,346.54,41,28,Google Ads,United States,Gold,0.327,0,27490.89
CUST-14227,47,13,130.08,127,34,Organic Search,United States,Standard,0.307,0,3043.08
CUST-14228,29,4,117.24,62,19,Paid Social,Germany,Bronze,0.211,0,1010.18
CUST-14229,10,10,199.81,461,24,Organic Search,United Kingdom,Platinum,0.13,0,11544.8
CUST-14230,55,8,185.64,248,58,Direct,United Kingdom,Standard,0.107,0,2681.46
CUST-14231,37,4,100.09,250,48,Email Referral,United Kingdom,Standard,0.1,0,742.91
CUST-14232,20,8,35.64,377,48,Organic Search,United Kingdom,Standard,0.033,0,483.28
CUST-14233,110,3,120.29,362,63,Paid Social,United States,Standard,0.091,1,247.75
CUST-14234,1,19,136.43,39,34,Organic Search,Germany,Standard,0.119,0,4651.44
CUST-14235,18,16,197.91,206,32,Paid Social,United Kingdom,Bronze,0.031,0,6856.23
CUST-14236,3,18,158.47,706,24,Organic Search,United Kingdom,Standard,0.086,0,5140.14
CUST-14237,66,23,105.0,124,47,Organic Search,Germany,Bronze,0.217,0,5238.95
CUST-14238,55,2,143.61,244,56,Paid Social,United States,Standard,0.031,1,189.27
CUST-14239,19,17,44.06,183,31,Organic Search,United States,Standard,0.106,0,1306.19
CUST-14240,51,28,137.94,155,48,Email Referral,United Kingdom,Silver,0.504,0,10469.55
CUST-14241,23,18,150.96,594,26,Paid Social,Australia,Bronze,0.181,0,5906.19
CUST-14242,64,16,104.88,158,26,Organic Search,Germany,Silver,0.258,0,4539.48
CUST-14243,28,11,169.97,60,66,Email Referral,United Kingdom,Standard,0.042,0,3376.74
CUST-14244,24,19,296.68,630,19,Organic Search,United Kingdom,Standard,0.175,0,10088.68
CUST-14245,123,5,123.92,373,61,Email Referral,United Kingdom,Standard,0.101,1,261.84
CUST-14246,13,16,192.81,103,39,Organic Search,Germany,Silver,0.399,1,1986.99
CUST-14247,6,4,251.76,80,33,Organic Search,United States,Standard,0.402,0,1797.36
CUST-14248,40,3,64.14,528,19,Organic Search,Germany,Platinum,0.135,0,1105.18
CUST-14249,157,2,54.63,229,32,Paid Social,Indonesia,Silver,0.117,1,3.81
CUST-14250,22,7,95.36,175,23,Direct,Germany,Standard,0.062,0,1216.49
CUST-14251,3,4,258.39,61,40,Paid Social,Indonesia,Gold,0.167,0,3967.22
CUST-14252,19,14,124.12,995,45,Organic Search,France,Standard,0.178,0,3138.6
CUST-14253,32,18,110.15,311,60,Organic Search,United Kingdom,Bronze,0.312,0,4282.36
CUST-14254,8,14,80.2,173,34,Paid Social,United Kingdom,Bronze,0.108,0,2398.98
CUST-14255,49,8,59.38,310,53,Organic Search,United States,Standard,0.009,0,873.65
CUST-14256,275,10,79.46,736,36,Organic Search,United Kingdom,Standard,0.071,1,306.76
CUST-14257,28,8,107.3,637,22,Google Ads,United Kingdom,Standard,0.16,0,1424.53
CUST-14258,20,10,89.98,312,40,Organic Search,Indonesia,Bronze,0.078,0,2022.55
CUST-14259,24,11,100.3,379,61,Email Referral,Australia,Standard,0.137,0,2033.98
CUST-14260,6,11,241.62,112,36,Organic Search,United States,Bronze,0.062,0,5685.93
CUST-14261,97,6,89.6,201,18,Organic Search,France,Standard,0.036,0,895.38
CUST-14262,25,6,63.59,337,44,Google Ads,United Kingdom,Bronze,0.293,0,829.45
CUST-14263,23,3,181.52,294,60,Email Referral,United Kingdom,Standard,0.083,0,983.43
CUST-14264,49,5,99.43,480,42,Paid Social,France,Gold,0.07,0,1920.04
CUST-14265,27,9,103.39,67,23,Organic Search,Germany,Platinum,0.039,0,5342.99
CUST-14266,48,12,79.6,274,53,Paid Social,United Kingdom,Gold,0.225,0,3668.4
CUST-14267,3,4,122.29,205,34,Organic Search,France,Standard,0.252,0,869.66
CUST-14268,76,25,267.66,379,29,Direct,Germany,Bronze,0.106,0,14514.29
CUST-14269,127,21,240.92,146,42,Paid Social,France,Bronze,0.191,0,10919.06
CUST-14270,48,22,157.0,378,27,Direct,Germany,Silver,0.223,0,9282.59
CUST-14271,140,8,88.12,226,63,Paid Social,United Kingdom,Standard,0.154,1,298.51
CUST-14272,8,5,164.92,232,56,Email Referral,France,Bronze,0.054,0,1813.85
CUST-14273,30,1,291.94,217,41,Organic Search,United States,Bronze,0.115,0,648.28
CUST-14274,42,11,170.23,161,28,Google Ads,United Kingdom,Standard,0.149,0,3373.18
CUST-14275,40,12,143.81,301,41,Organic Search,Indonesia,Bronze,0.058,1,879.7
CUST-14276,24,27,61.79,623,20,Email Referral,United Kingdom,Standard,0.201,0,2999.99
CUST-14277,19,4,168.54,104,57,Paid Social,Germany,Standard,0.184,0,1180.84
CUST-14278,7,13,186.21,270,37,Email Referral,Germany,Standard,0.074,0,4323.37
CUST-14279,23,2,133.78,105,40,Email Referral,United Kingdom,Standard,0.289,0,531.37
CUST-14280,8,8,37.7,359,22,Email Referral,Germany,Standard,0.315,0,504.56
CUST-14281,60,9,194.82,178,53,Organic Search,France,Bronze,0.28,1,905.67
CUST-14282,11,5,156.67,133,30,Paid Social,France,Gold,0.302,0,2976.77
CUST-14283,3,26,143.86,284,53,Paid Social,Indonesia,Bronze,0.016,0,8033.37
CUST-14284,37,18,157.4,175,23,Organic Search,Indonesia,Standard,0.18,0,5072.05
CUST-14285,41,11,69.14,111,19,Paid Social,Australia,Standard,0.067,0,1465.25
CUST-14286,93,3,97.2,1082,46,Direct,Germany,Bronze,0.044,0,621.49
CUST-14287,39,9,136.37,228,22,Direct,Germany,Gold,0.395,0,4673.1
CUST-14288,20,8,107.61,221,32,Organic Search,United Kingdom,Standard,0.177,0,1675.35
CUST-14289,74,4,129.83,276,25,Google Ads,United Kingdom,Bronze,0.033,1,290.41
CUST-14290,35,13,84.31,436,51,Google Ads,United Kingdom,Bronze,0.041,0,2393.66
CUST-14291,4,5,116.1,55,54,Organic Search,France,Gold,0.028,0,2209.92
CUST-14292,38,18,322.22,63,43,Email Referral,France,Bronze,0.136,0,12511.65
CUST-14293,108,4,131.06,211,26,Google Ads,United Kingdom,Silver,0.215,1,360.16
CUST-14294,23,3,103.14,187,25,Paid Social,Indonesia,Standard,0.368,0,548.02
CUST-14295,16,7,62.72,91,31,Paid Social,Germany,Standard,0.01,0,744.73
CUST-14296,7,1,163.43,232,65,Email Referral,United Kingdom,Bronze,0.094,1,129.91
CUST-14297,8,18,129.42,36,42,Organic Search,United Kingdom,Bronze,0.085,0,4941.38
CUST-14298,26,2,143.46,322,51,Organic Search,United Kingdom,Gold,0.172,0,1084.94
CUST-14299,41,2,75.48,283,20,Google Ads,United Kingdom,Bronze,0.159,0,312.11
CUST-14300,4,14,109.56,62,49,Organic Search,Indonesia,Standard,0.293,0,2709.1
CUST-14301,127,4,119.23,205,53,Google Ads,United States,Bronze,0.188,1,288.68
CUST-14302,64,7,156.02,375,64,Organic Search,United Kingdom,Silver,0.17,0,2897.69
CUST-14303,40,13,329.0,322,22,Paid Social,United Kingdom,Silver,0.095,0,11527.51
CUST-14304,80,1,151.21,397,32,Paid Social,France,Gold,0.091,1,179.28
CUST-14305,4,9,165.02,89,45,Google Ads,Indonesia,Standard,0.145,0,2577.06
CUST-14306,30,3,74.49,673,35,Google Ads,United Kingdom,Bronze,0.072,0,536.57
CUST-14307,45,12,42.11,286,62,Google Ads,Germany,Standard,0.253,0,907.76
CUST-14308,80,13,155.23,107,28,Email Referral,Indonesia,Standard,0.282,0,3616.93
CUST-14309,69,7,95.77,200,27,Paid Social,United States,Standard,0.155,0,1137.73
CUST-14310,15,19,125.65,226,21,Paid Social,Indonesia,Silver,0.112,0,6450.37
CUST-14311,128,6,70.71,176,37,Organic Search,United Kingdom,Gold,0.149,1,402.17
CUST-14312,6,22,75.21,438,22,Organic Search,France,Standard,0.04,0,3005.64
CUST-14313,94,13,421.12,361,18,Paid Social,United Kingdom,Silver,0.05,0,14757.83
CUST-14314,160,6,195.97,190,30,Paid Social,France,Standard,0.35,1,480.35
CUST-14315,9,6,134.34,463,63,Organic Search,United Kingdom,Bronze,0.193,0,1756.73
CUST-14316,58,8,98.48,166,39,Organic Search,France,Silver,0.178,0,2098.29
CUST-14317,2,4,420.35,125,65,Paid Social,United Kingdom,Bronze,0.173,0,3657.05
CUST-14318,24,3,119.07,314,30,Organic Search,France,Standard,0.124,1,109.19
CUST-14319,33,15,152.07,233,32,Organic Search,France,Gold,0.057,0,8662.07
CUST-14320,40,15,257.13,158,26,Paid Social,Indonesia,Bronze,0.14,0,8405.51
CUST-14321,124,8,78.81,193,20,Organic Search,France,Gold,0.035,1,587.48
CUST-14322,51,15,237.7,196,19,Organic Search,Germany,Silver,0.02,0,9694.29
CUST-14323,30,6,233.43,200,29,Paid Social,United States,Gold,0.238,0,5331.87
CUST-14324,75,19,48.35,269,41,Paid Social,United Kingdom,Standard,0.041,0,1670.4
CUST-14325,136,7,158.33,318,35,Direct,France,Platinum,0.41,1,1595.29
CUST-14326,2,7,114.35,189,53,Organic Search,France,Gold,0.517,0,2998.49
CUST-14327,183,1,85.63,314,42,Email Referral,United Kingdom,Standard,0.447,1,98.42
CUST-14328,5,17,133.48,168,69,Paid Social,Australia,Gold,0.168,0,8627.22
CUST-14329,76,9,221.84,152,32,Organic Search,United Kingdom,Silver,0.152,0,5338.45
CUST-14330,15,19,154.21,61,18,Paid Social,United Kingdom,Silver,0.127,0,7916.73
CUST-14331,7,8,51.04,190,25,Paid Social,United Kingdom,Standard,0.135,0,694.28
CUST-14332,27,4,149.68,50,66,Paid Social,United Kingdom,Standard,0.046,0,1101.45
CUST-14333,47,8,100.67,74,54,Google Ads,United Kingdom,Bronze,0.366,1,472.35
CUST-14334,22,25,146.89,88,24,Google Ads,United Kingdom,Standard,0.051,0,6531.88
CUST-14335,3,17,223.7,56,52,Organic Search,Germany,Standard,0.125,0,6841.04
CUST-14336,42,21,226.85,141,55,Organic Search,United States,Standard,0.055,0,8596.15
CUST-14337,105,10,92.84,203,62,Paid Social,United Kingdom,Silver,0.263,0,2511.25
CUST-14338,22,20,72.71,59,33,Paid Social,Germany,Bronze,0.116,0,3230.25
CUST-14339,11,7,121.45,76,34,Google Ads,United Kingdom,Bronze,0.051,0,1757.68
CUST-14340,27,2,145.13,42,55,Direct,Indonesia,Silver,0.143,0,851.46
CUST-14341,3,5,79.82,95,47,Organic Search,Indonesia,Standard,0.083,0,674.2
CUST-14342,78,9,273.94,379,54,Google Ads,Germany,Standard,0.168,1,1002.3
CUST-14343,79,9,121.02,149,35,Email Referral,United States,Standard,0.006,0,1976.54
CUST-14344,40,7,350.67,240,53,Email Referral,Germany,Platinum,0.067,0,14132.74
CUST-14345,20,9,109.93,53,29,Organic Search,United Kingdom,Bronze,0.19,0,2141.65
CUST-14346,73,6,144.9,90,45,Organic Search,United Kingdom,Bronze,0.171,1,495.55
CUST-14347,37,10,72.98,176,65,Paid Social,United States,Silver,0.161,0,1997.94
CUST-14348,79,7,202.92,205,28,Email Referral,Germany,Standard,0.295,0,2530.25
CUST-14349,45,11,184.35,98,60,Direct,Indonesia,Silver,0.133,0,5515.78
CUST-14350,70,10,73.31,145,23,Email Referral,Australia,Standard,0.055,0,1218.75
CUST-14351,42,23,144.4,62,43,Paid Social,United Kingdom,Standard,0.059,0,5973.43
CUST-14352,25,7,163.0,327,33,Direct,Germany,Standard,0.203,1,569.92
CUST-14353,143,3,179.82,222,55,Paid Social,Germany,Standard,0.147,1,257.04
CUST-14354,36,14,295.82,95,26,Organic Search,Indonesia,Standard,0.039,0,7457.16
CUST-14355,42,18,373.7,350,35,Email Referral,France,Standard,0.321,0,12090.68
CUST-14356,12,5,143.82,34,50,Organic Search,France,Silver,0.098,0,1958.93
CUST-14357,45,24,218.89,120,67,Direct,France,Standard,0.178,0,9442.02
CUST-14358,39,5,91.62,108,36,Paid Social,United Kingdom,Bronze,0.503,1,278.72
CUST-14359,10,15,315.9,79,26,Organic Search,Australia,Standard,0.095,0,8503.33
CUST-14360,3,3,111.57,20,63,Organic Search,United Kingdom,Standard,0.221,0,678.76
CUST-14361,42,14,168.87,548,61,Email Referral,United Kingdom,Silver,0.152,0,6410.63
CUST-14362,65,7,124.78,439,59,Paid Social,Germany,Bronze,0.112,0,1977.32
CUST-14363,34,2,239.1,145,26,Paid Social,United Kingdom,Standard,0.172,0,841.37
CUST-14364,12,22,41.85,133,61,Email Referral,Germany,Bronze,0.318,0,2049.93
CUST-14365,50,3,92.51,198,22,Organic Search,United Kingdom,Standard,0.298,0,436.29
CUST-14366,4,10,167.91,136,40,Organic Search,Germany,Standard,0.134,0,3058.48
CUST-14367,27,1,275.31,313,68,Email Referral,United Kingdom,Silver,0.13,1,180.05
CUST-14368,9,9,48.26,144,59,Organic Search,United Kingdom,Standard,0.003,0,787.77
CUST-14369,10,3,161.96,62,51,Direct,Germany,Standard,0.222,0,911.05
CUST-14370,11,5,88.88,48,55,Organic Search,Indonesia,Bronze,0.155,0,997.07
CUST-14371,23,17,55.43,488,39,Paid Social,France,Bronze,0.082,0,2077.32
CUST-14372,3,10,163.6,26,22,Organic Search,United Kingdom,Bronze,0.337,0,3551.35
CUST-14373,23,27,307.49,448,18,Organic Search,Germany,Standard,0.187,0,14971.11
CUST-14374,33,7,136.71,259,43,Google Ads,Indonesia,Silver,0.081,0,2572.73
CUST-14375,30,12,202.28,138,35,Email Referral,Germany,Standard,0.041,0,4337.04
CUST-14376,22,6,79.94,74,43,Paid Social,Germany,Bronze,0.192,0,1044.36
CUST-14377,83,13,47.44,164,32,Organic Search,Indonesia,Silver,0.12,0,1557.88
CUST-14378,8,7,83.16,158,19,Organic Search,United Kingdom,Standard,0.021,0,1068.77
CUST-14379,32,8,144.36,239,32,Email Referral,France,Gold,0.201,0,4408.94
CUST-14380,3,14,118.91,229,28,Email Referral,United Kingdom,Silver,0.143,0,4525.8
CUST-14381,4,6,59.19,125,62,Organic Search,Indonesia,Standard,0.235,0,608.69
CUST-14382,39,20,70.75,138,37,Paid Social,United Kingdom,Standard,0.107,0,2444.76
CUST-14383,38,15,186.68,316,64,Email Referral,Australia,Standard,0.191,0,5073.17
CUST-14384,95,3,265.23,577,59,Email Referral,United States,Silver,0.068,1,497.66
CUST-14385,37,10,156.0,494,34,Organic Search,United Kingdom,Standard,0.128,0,2743.63
CUST-14386,145,12,134.47,304,22,Paid Social,United States,Standard,0.147,0,2951.97
CUST-14387,3,9,87.95,32,50,Google Ads,Indonesia,Standard,0.233,0,1357.02
CUST-14388,5,6,21.45,33,68,Email Referral,United Kingdom,Standard,0.209,0,223.08
CUST-14389,3,3,235.21,110,61,Organic Search,Indonesia,Standard,0.078,0,1359.0
CUST-14390,10,9,122.92,262,42,Paid Social,United Kingdom,Gold,0.134,0,4148.37
CUST-14391,36,6,390.14,174,24,Direct,United Kingdom,Silver,0.286,0,6266.98
CUST-14392,47,7,109.77,239,51,Paid Social,United Kingdom,Silver,0.034,0,2100.02
CUST-14393,3,2,139.19,351,32,Email Referral,Indonesia,Silver,0.093,0,767.98
CUST-14394,132,4,121.76,154,69,Organic Search,Australia,Standard,0.118,1,136.3
CUST-14395,84,11,77.61,562,30,Google Ads,Indonesia,Platinum,0.474,0,4920.0
CUST-14396,16,10,219.57,103,49,Email Referral,Germany,Standard,0.071,0,4011.17
CUST-14397,4,3,65.41,27,56,Organic Search,Australia,Standard,0.025,0,423.21
CUST-14398,9,4,120.46,348,31,Paid Social,Germany,Standard,0.081,1,203.8
CUST-14399,7,11,79.95,511,37,Organic Search,United Kingdom,Bronze,0.053,0,1924.4
CUST-14400,6,14,107.77,284,33,Google Ads,United Kingdom,Standard,0.287,0,2742.91
CUST-14401,33,16,164.92,341,47,Email Referral,Australia,Silver,0.097,0,7174.95
CUST-14402,13,5,359.22,397,58,Paid Social,France,Standard,0.102,0,3228.44
CUST-14403,20,10,230.96,168,36,Paid Social,United Kingdom,Bronze,0.087,0,5053.5
CUST-14404,206,6,156.59,426,39,Paid Social,France,Silver,0.075,1,597.7
CUST-14405,52,10,157.04,127,54,Organic Search,Germany,Gold,0.144,0,5975.12
CUST-14406,134,26,37.08,200,27,Paid Social,United Kingdom,Silver,0.169,0,2552.91
CUST-14407,7,13,260.02,191,25,Organic Search,United Kingdom,Bronze,0.337,0,7211.85
CUST-14408,22,9,183.13,275,46,Organic Search,United Kingdom,Platinum,0.042,0,9524.07
CUST-14409,37,12,192.36,143,31,Direct,United Kingdom,Bronze,0.018,0,5133.74
CUST-14410,4,8,20.56,111,28,Organic Search,France,Bronze,0.169,0,371.3
CUST-14411,1,14,148.99,571,47,Paid Social,United Kingdom,Standard,0.111,0,3744.09
CUST-14412,50,20,79.98,196,50,Google Ads,Germany,Standard,0.108,0,2941.38
CUST-14413,47,10,132.29,834,59,Paid Social,France,Standard,0.059,0,2358.99
CUST-14414,24,12,111.73,396,51,Paid Social,Germany,Bronze,0.101,0,2807.8
CUST-14415,31,3,155.2,229,56,Organic Search,United Kingdom,Standard,0.312,0,885.21
CUST-14416,25,11,138.75,41,66,Organic Search,United Kingdom,Standard,0.098,0,2824.98
CUST-14417,2,6,66.75,80,54,Paid Social,Germany,Standard,0.089,0,727.34
CUST-14418,19,17,187.74,131,59,Paid Social,United Kingdom,Standard,0.168,0,5760.47
CUST-14419,9,9,89.34,214,54,Organic Search,Germany,Standard,0.068,0,1416.87
CUST-14420,5,8,189.31,110,22,Paid Social,Germany,Bronze,0.135,0,3263.15
CUST-14421,142,7,80.6,473,58,Google Ads,United Kingdom,Standard,0.179,1,265.01
CUST-14422,42,31,92.83,252,60,Organic Search,United States,Standard,0.027,0,5182.16
CUST-14423,59,5,124.19,150,64,Organic Search,United Kingdom,Standard,0.071,0,1119.5
CUST-14424,18,1,129.37,309,22,Organic Search,Germany,Standard,0.112,0,75.83
CUST-14425,23,20,121.7,102,34,Email Referral,United States,Standard,0.11,0,4389.45
CUST-14426,13,5,78.64,39,36,Google Ads,France,Standard,0.201,0,641.38
CUST-14427,5,11,378.35,54,63,Organic Search,Germany,Standard,0.393,0,7515.11
CUST-14428,9,22,87.96,24,43,Google Ads,United States,Standard,0.549,0,3536.09
CUST-14429,72,4,68.32,408,19,Email Referral,France,Standard,0.209,0,519.92
